pKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD
25655943-1b36-441d-89eb-90b475b84418,9/14/2022 0:00,10/26/2022 0:00,4.23894E+13,42,389,Tall City Operations III LLC,Otter 139-138 Unit E #3H,31.165231,-103.6617246,NAD83,9973,11526606,0,Texas,Reeves,3,FALSE,FALSE,,
2f6579cf-fd31-4a11-8201-27849f774d85,10/26/2022 0:00,10/26/2022 0:00,4.24953E+13,42,495,Champion Lone Star Operating,CLS WALTON 1201NW,31.916381,-103.146906,NAD83,3525,51198,0,Texas,Winkler,3,FALSE,FALSE,,
06bc6864-5346-4f41-bdb3-5f42d143f533,10/26/2022 0:00,10/26/2022 0:00,4.24953E+13,42,495,Champion Lone Star Operating,CLS Walton 1001NW,31.917531,-103.142457,NAD83,3543,13398,0,Texas,Winkler,3,FALSE,FALSE,,
03d6d03f-4b11-4025-824e-fe240f33b415,10/26/2022 0:00,10/26/2022 0:00,4.30133E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 30-14 INJ,40.0122132,-110.266652,NAD83,5742,146109.18,0,Utah,Duchesne,3,FALSE,FALSE,,
b9163729-04e1-4b05-8476-b230115bae8d,10/26/2022 0:00,10/26/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 30-14M,40.01226,-110.265943,NAD83,6132,124933.2,0,Utah,Duchesne,3,FALSE,FALSE,,
b5a48cce-6a70-4795-b005-115eedd9a127,10/12/2022 6:00,10/26/2022 0:58,4.23894E+13,42,389,"Forge Energy, LLC",Duiker State TB1 11H,31.156535,-103.290232,NAD27,10034,21540240,1063110,Texas,Reeves,3,FALSE,FALSE,,
892b026b-f68a-40bd-8894-4094f8602273,10/12/2022 6:00,10/26/2022 0:58,4.23894E+13,42,389,"Forge Energy, LLC",Duiker State SB1 21H,31.156542,-103.288281,NAD27,9425,21004011,1060647,Texas,Reeves,3,FALSE,FALSE,,
1c2c4ea9-115b-49b9-8cfa-ef5581214fcb,9/26/2022 17:40,10/26/2022 2:00,4.23834E+13,42,383,"RP Operating, LLC ",Habanero B 205 198 4H,31.219191,-101.373355,NAD27,7647,34902944,1196476,Texas,Reagan,3,FALSE,FALSE,,
1bf6744a-b624-4f4a-b5df-220a7e2f546f,10/13/2022 5:00,10/26/2022 5:00,3.50992E+13,35,99,"Continental Resources, Inc",Balvenie 1-6-31-30XHW,34.499236,-97.243949,NAD27,12805,25291224,0,Oklahoma,Murray,3,FALSE,FALSE,,
a3470faa-9079-4693-8fd0-666ec2efd231,10/11/2022 5:00,10/26/2022 5:00,4.23014E+13,42,301,COG Operating LLC,UNIVERSITY 20 PW UNIT 4203H LOVING 4203,31.6527,-103.3368,NAD27,11770,17574485,0,Texas,Loving,3,TRUE,FALSE,,
04d1fd53-5941-44bd-a7e0-a0dc990e08f9,10/14/2022 5:00,10/26/2022 5:00,4.23114E+13,42,311,"BlackBrush O & G, LLC",STS South 14H,28.3097127,-98.7116704,NAD27,11621,14115108,58072,Texas,McMullen,3,FALSE,FALSE,,
6ddaaabc-9dba-4ec2-907b-dfcb6df30078,9/25/2022 5:00,10/26/2022 5:00,4.23894E+13,42,389,Tall City Operations III LLC,Otter 139-138 Unit E #22H,31.165231,-103.6617247,NAD83,10494,10590552,0,Texas,Reeves,3,FALSE,FALSE,,
8c7bd826-4159-4d87-b904-900cf1c01db4,10/25/2022 5:00,10/26/2022 5:00,4.24393E+13,42,439,BKV Corporation,Bonds Ranch H 1H,32.934045,-97.436538,NAD83,7153,3726578,0,Texas,Tarrant,3,FALSE,FALSE,,
585e8ae8-b39c-40ab-8049-77c8a15d2ff6,10/6/2022 5:00,10/26/2022 5:00,4.25073E+13,42,507,"Buffco Production,Inc",STCH-Johnson #1H,28.756522,-99.557679,NAD27,6608,41088726,0,Texas,Zavala,3,FALSE,FALSE,,
f19c008d-93f6-4411-8cd5-83e984576e5e,10/19/2022 5:00,10/26/2022 5:00,4.90095E+13,49,9,Devon Energy Production Company L. P.,SSU Rankin Fed 16-093668-5XNH,43.088134,-105.0162,NAD83,9366,19516603,0,Wyoming,Converse,3,FALSE,FALSE,,
25fca4b1-003e-49e3-8f66-f1297bbabf0c,9/26/2022 22:35,10/26/2022 5:11,4.23834E+13,42,383,"RP Operating, LLC ",Habanero B 205 198 5H,31.219153,-101.370191,NAD27,7394,35101980,1201014,Texas,Reagan,3,FALSE,FALSE,,
4d0f706a-d173-4f90-82ac-8ff016b59e9d,8/23/2022 10:01,10/26/2022 8:00,4.22274E+13,42,227,"Bayswater Exploration & Production, LLC",Side Hustle 27-22-15 H 1W,32.341064,-101.244134,NAD83,8500,52508418,0,Texas,Howard,3,FALSE,FALSE,,
8069bd91-64ba-4a3d-bc5c-62de1dce33ea,10/26/2022 8:21,10/26/2022 10:31,4.21034E+13,42,103,Slant Operating ,JB Tubb AC 1 313,31.494305,-102.60741,NAD83,4723,182129,16237,Texas,Crane,3,FALSE,FALSE,,
c7f8b810-9755-4f12-8973-8651c747032a,10/13/2022 2:12,10/26/2022 13:35,4.90093E+13,49,9,Anschutz Exploration Corporation,Roper Fed 3671-15-3-2E NH,43.100184,-105.364236,NAD83,11046,7028616,0,Wyoming,Converse,3,TRUE,FALSE,,
f4ae487c-10c0-4749-953e-94fdbf916de6,10/26/2022 13:30,10/26/2022 14:43,5.1031E+12,5,103,Utah Gas Corporation,Dragon Trail Unit 1150,39.861369,-108.856803,NAD83,2979,75852,0,Colorado,Rio Blanco,3,TRUE,FALSE,,
8f681b82-4ee8-4361-b866-d258e9a937ba,10/9/2022 3:48,10/26/2022 14:58,4.21354E+13,42,135,Firebird Energy,Sallie B 1213 101H,31.7930336,-102.302574,NAD27,9088,29236914,0,Texas,Ector,3,FALSE,FALSE,,
98b88ee0-90bb-4dbf-92f7-c852fc4ef621,8/23/2022 6:39,10/26/2022 16:29,4.22274E+13,42,227,"Bayswater Exploration & Production, LLC",Sidekick 27-22-15 H 2W,32.341011,-101.244118,NAD83,8500,31016429,0,Texas,Howard,3,FALSE,FALSE,,
95a1c254-8368-4826-a9ab-d2b1de1dc3b7,10/13/2022 9:00,10/26/2022 19:30,4.90093E+13,49,9,Anschutz Exploration Corporation,Roper Fed 3671-15-3-1E NH,43.100131,-105.36422,NAD83,11046,24599022,0,Wyoming,Converse,3,TRUE,FALSE,,
13785342-cd98-42c7-9018-9359d7ed0c0f,10/26/2022 8:35,10/26/2022 21:40,4.21034E+13,42,103,"Ring Energy, Inc.",Mcknight MB 212,31.546923,-102.683064,NAD83,4557,1310582,72058,Texas,Crane,3,FALSE,FALSE,,
5477a97f-9b97-4005-a9fe-fc17a060ddd9,10/9/2022 0:57,10/26/2022 22:55,4.21354E+13,42,135,Firebird Energy,Sallie B 1213 201H,31.79311,-102.302589,NAD27,8910,30548406,0,Texas,Ector,3,FALSE,FALSE,,
b9b96247-8636-4393-a42a-04ea89ddf928,10/27/2022 0:00,10/27/2022 0:00,1.50812E+13,15,81,Merit Energy Company LLC,William 1-23,37.5985214,-100.8912064,NAD27,5308,65898,0,Kansas,Haskell,3,FALSE,FALSE,,
c74907dc-ad03-478c-892f-be27bc70216b,10/17/2022 0:00,10/27/2022 0:00,3.50152E+13,35,15,"Peachridge Energy Operating, LLC.",Dove 24-5H,35.246373,-98.30715,NAD27,10118,10241868,,Oklahoma,Caddo,3,FALSE,FALSE,,
68d6aead-8c4c-46b6-9b97-675fa724c0ce,10/15/2022 0:00,10/27/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #12H,28.9841156,-97.8914632,NAD83,10836.04,11045874,0,Texas,Karnes,3,FALSE,FALSE,,
57033ed9-7297-4c57-a02e-10b6cf1c3795,10/14/2022 0:00,10/27/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #15H,28.9843038,-97.8915988,NAD83,10885.73,10354134,0,Texas,Karnes,3,FALSE,FALSE,,
82fd6c33-4c9b-4923-842f-e3b65bfd68eb,10/15/2022 0:00,10/27/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #104H,28.984367,-97.891644,NAD83,10642.67,12511002,0,Texas,Karnes,3,FALSE,FALSE,,
0f1cee16-107b-4329-8bb6-f4b42b006c2e,10/14/2022 0:00,10/27/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #105H,28.984429,-97.891689,NAD83,10581.63,12249846,0,Texas,Karnes,3,FALSE,FALSE,,
6632ffec-e5b6-4e4f-a828-61584ec6ee4e,10/27/2022 0:00,10/27/2022 0:00,4.23413E+13,42,341,Scout Energy Partners,Rorex 232A,35.8639194,-101.8828028,NAD27,3400,69048,0,Texas,Moore,3,FALSE,FALSE,,
b76c7cc4-f1c1-4711-9168-ba819f41d070,10/16/2022 0:00,10/27/2022 0:00,4.24794E+13,42,479,Lewis Energy Group,HAMILTON NO. 34H,27.95851019,-99.56790945,WGS84,10456,,,Texas,Webb,3,FALSE,FALSE,,
7f216abc-1178-46fd-98c6-621ce5b06b64,10/26/2022 0:00,10/27/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 30-14N,40.012206,-110.265955,NAD83,6079,141944.04,0,Utah,Duchesne,3,FALSE,FALSE,,
ed8e0eee-a945-44cf-9861-735552565272,10/27/2022 0:00,10/27/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-10G,40.044596,-110.263181,NAD83,5384,77300.58,0,Utah,Duchesne,3,FALSE,FALSE,,
22e88e89-4b72-4dbc-b5c4-c160ea76cb80,10/27/2022 0:00,10/27/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-10H,40.044659,-110.263145,NAD83,5404,82789.56,0,Utah,Duchesne,3,FALSE,FALSE,,
4269428e-bed0-4e77-a17c-57e9a698c045,10/9/2022 19:44,10/27/2022 2:41,3.00155E+13,30,15,XTO Energy/ExxonMobil,REMUDA NORTH 25 STATE 701H,32.275098,-103.940535,NAD83,8934.85,15440846,0,New Mexico,Eddy,3,FALSE,FALSE,,
1ea30f1a-6745-40a0-9469-9d838d7692ef,10/15/2022 5:00,10/27/2022 5:00,5.05707E+12,5,57,D90 Energy LLC,SU SPICER 0680 4-5H17,40.52955052,-106.4038193,NAD27,7245,18866412,48608,Colorado,Jackson,3,TRUE,FALSE,,
cf38f1d9-6f44-4936-8d66-5406db25cfe8,9/22/2022 5:00,10/27/2022 5:00,1.70852E+13,17,85,"GEP HAYNESVILLE II, LLC",Salamndr 26-23-14HC 001,31.81721834,-93.57274481,NAD83,12107,49130172,0,Louisiana,Sabine,3,FALSE,FALSE,,
2d995283-9581-4d3e-b192-98129b6120a0,10/27/2022 5:00,10/27/2022 5:00,3.50191E+13,35,19,"Kodiak Oil & Gas, Inc.",AWU 3-1,34.251827,-97.38393,NAD83,1026,13797,0,Oklahoma,Carter,3,FALSE,FALSE,,
4ca3afb5-28b4-4c77-8e32-d8c8f2191315,10/27/2022 5:00,10/27/2022 5:00,3.50193E+13,35,19,"Kodiak Oil & Gas, Inc.",Braker 164,34.408461,-97.421673,NAD27,1805,18668,0,Oklahoma,Carter,3,FALSE,FALSE,,
74bb5f6e-2eed-485d-9b4f-fc5ecb2878d4,10/27/2022 5:00,10/27/2022 5:00,3.50193E+13,35,19,"Kodiak Oil & Gas, Inc.",AWU 27,34.253218,-97.386567,NAD83,1100,11508,0,Oklahoma,Carter,3,FALSE,FALSE,,
abae100e-df5a-4d7a-b909-9966e4805d55,10/27/2022 5:00,10/27/2022 5:00,3.50193E+13,35,19,"Kodiak Oil & Gas, Inc.",AWU 35,34.255924,-97.384691,NAD83,1017,10940,0,Oklahoma,Carter,3,FALSE,FALSE,,
d7057137-47ba-4c05-b4cf-06effc7a07dc,10/24/2022 5:00,10/27/2022 5:00,3.50733E+13,35,73,"Hinkle Oil & Gas, Inc.",LNU 78-3HO,35.985003,-97.786062,NAD83,6368,2454564,0,Oklahoma,Kingfisher,3,FALSE,FALSE,,
3a83b524-51ad-424d-adf0-1dc3e596020f,9/19/2022 5:00,10/27/2022 5:00,4.23654E+13,42,365,Comstock Oil & Gas,Sparks McJimsey B #2H,32.33252086,-94.25052578,NAD27,11043,36384746,0,Texas,Panola,3,FALSE,FALSE,,
eaa698dd-8fad-4f52-8b28-8b1ce27b38ec,9/12/2022 5:00,10/27/2022 5:00,4.23654E+13,42,365,Comstock Oil & Gas,Sparks MLT #1H,32.33253585,-94.25065407,NAD27,11015,47753370,0,Texas,Panola,3,FALSE,FALSE,,
ab9cfa28-f62f-414c-a3c3-56e06d02b23b,10/16/2022 5:00,10/27/2022 5:00,4.24794E+13,42,479,Lewis Energy Group,HAMILTON NO. 32H,27.95555461,-99.57369105,WGS84,10422,0,,Texas,Webb,3,FALSE,FALSE,,
99463560-ccb5-4c07-9537-8abdc731208b,10/16/2022 5:00,10/27/2022 5:00,4.24794E+13,42,479,Lewis Energy Group,HAMILTON NO. 33H,27.95851001,-99.56795579,WGS84,10437,,,Texas,Webb,3,FALSE,FALSE,,
d4237c70-9aad-4020-ad4a-c68c04e3ec76,10/27/2022 5:00,10/27/2022 5:00,4.24974E+13,42,497,BKV Corporation,CJA Harrison 6H,33.059785,-97.572467,NAD27,6882,1463671,0,Texas,Wise,3,FALSE,FALSE,,
b366efcf-bb66-4c10-8625-d38305118360,10/13/2022 6:00,10/27/2022 6:00,5.12349E+12,5,123,"Noble Energy, Inc.",GUTTERSEN D12-725,40.260828,-104.491721,NAD83,6726,24917482,0,Colorado,Weld,3,FALSE,FALSE,,
bc7c39d1-2654-4dc2-8e35-1f0e84a4055f,10/12/2022 6:00,10/27/2022 6:00,5.12349E+12,5,123,"Noble Energy, Inc.",GUTTERSEN D12-745,40.260831,-104.491885,NAD83,6728,24723225,0,Colorado,Weld,3,FALSE,FALSE,,
cacfc183-1f61-417b-bf3b-a6bb25e591ca,10/13/2022 6:00,10/27/2022 6:00,5.12349E+12,5,123,"Noble Energy, Inc.",GUTTERSEN D12-735,40.260822,-104.491805,NAD83,6738,24779777,0,Colorado,Weld,3,FALSE,FALSE,,
37b4ef18-efc4-4fba-ad11-b4dce2f97e9b,10/12/2022 6:00,10/27/2022 6:00,5.12349E+12,5,123,"Noble Energy, Inc.",GUTTERSEN D12-715,40.260831,-104.491642,NAD83,6722,24805424,0,Colorado,Weld,3,FALSE,FALSE,,
6885fc95-4a79-4672-a618-861903199785,10/10/2022 5:10,10/27/2022 6:26,3.00155E+13,30,15,XTO Energy/ExxonMobil,REMUDA NORTH 25 STATE 702H,32.275099,-103.940243,NAD83,9176.15,14835862,0,New Mexico,Eddy,3,FALSE,FALSE,,
b6ed1e7c-ab25-404b-84c8-5952ed0df546,10/10/2022 14:51,10/27/2022 8:21,3.00155E+13,30,15,XTO Energy/ExxonMobil,REMUDA NORTH 25 STATE 703H,32.275099,-103.940146,NAD83,8982.85,14144092,0,New Mexico,Eddy,3,FALSE,FALSE,,
e3a2c4ce-346a-46b0-8e12-48b9fdeada55,10/27/2022 15:12,10/27/2022 16:15,5.1031E+12,5,103,Utah Gas Corporation,West Dragon Trail Unit 4025,39.879338,-108.891894,NAD83,3154,63588,0,Colorado,Rio Blanco,3,TRUE,FALSE,,
1fb14567-e1d0-4987-9a52-482a094b89de,9/30/2022 18:18,10/27/2022 16:35,3.00255E+13,30,25,COG Operating LLC,Green Beret Federal Com 602H,32.1219,-103.3876,NAD83,12617,15028873,0,New Mexico,Lea,3,TRUE,FALSE,,
8f93a157-65c4-41b6-9d06-0df303473a92,10/28/2022 0:00,10/28/2022 0:00,1.51892E+13,15,189,Scout Energy Partners,Mason 2-1R,37.374504,-101.408854,NAD27,2669,53256,0,Kansas,Stevens,3,FALSE,FALSE,,
d007b2cd-e66c-4478-a051-0c364c6b4d25,10/15/2022 0:00,10/28/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #13H,28.984179,-97.891509,NAD83,10880.96,11164986,0,Texas,Karnes,3,FALSE,FALSE,,
6ccb0711-4bd0-4b9c-bbc0-87b68b030378,10/14/2022 0:00,10/28/2022 0:00,4.22554E+13,42,255,"EOG Resources, Inc.",PARKER UNIT #14H,28.984241,-97.891554,NAD83,10827.67,10712604,0,Texas,Karnes,3,FALSE,FALSE,,
aebd6b22-a45a-4144-8ca9-968018f05223,10/23/2022 0:00,10/28/2022 0:00,4.22954E+13,42,295,MEWBOURNE OIL COMPANY,Trosper-Valdo 361-432 A #C001MD,36.158322,-100.163542,NAD27,8300,11929668,0,Texas,Lipscomb,3,FALSE,FALSE,,
aafbb49b-3dfb-4d41-bca0-3e2ab00481e3,10/14/2022 0:00,10/28/2022 0:00,4.23014E+13,42,301,Occidental Oil and Gas,AMETHYST STATE 29-0-20-17 B 12HA,31.76919209,-103.4776994,NAD27,11699,23492860,0,Texas,Loving,3,FALSE,FALSE,,
cef742ea-e826-4922-b727-3235620e2bc1,10/11/2022 0:00,10/28/2022 0:00,4.23014E+13,42,301,Occidental Oil and Gas,AMETHYST STATE 29-0-20-17 F 22HA,31.76921736,-103.4776076,NAD27,11942,17674999,0,Texas,Loving,3,FALSE,FALSE,,
85055404-c45d-474f-8678-1b70038e57a6,10/28/2022 0:00,10/28/2022 0:00,4.30133E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-10,40.0446745,-110.2638302,NAD83,5687,143886.54,0,Utah,Duchesne,3,FALSE,FALSE,,
cd6283f3-cbc3-44b8-9aed-aaaa30924a75,10/28/2022 0:00,10/28/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-14O,40.041058,-110.267791,NAD83,5782,135359.7,0,Utah,Duchesne,3,FALSE,FALSE,,
cba8cb21-35f8-4526-9124-5262b68bd48a,10/3/2022 4:00,10/28/2022 4:00,3.70072E+13,37,7,Range Resources Corporation,McMichael Peter 11388 14H,40.54278417,-80.35469056,NAD83,5631,18996448,0,Pennsylvania,Beaver,3,FALSE,FALSE,,
d7251e7c-f39c-4d7f-b327-8f492b6ce27b,10/3/2022 4:00,10/28/2022 4:00,3.70072E+13,37,7,Range Resources Corporation,McMichael Peter 11388 15H,40.53145,-80.35324,NAD83,5629,18828750,0,Pennsylvania,Beaver,3,FALSE,FALSE,,
88964887-9114-40ec-bafc-7d4ddd3f24ca,10/3/2022 4:00,10/28/2022 4:00,3.70072E+13,37,7,Range Resources Corporation,McMichael Peter 11388 16H,40.53149,-80.35319,NAD83,5631,16666374,0,Pennsylvania,Beaver,3,FALSE,FALSE,,
2879efa1-b5e7-4c87-ad22-73f530ce5c11,10/2/2022 5:00,10/28/2022 5:00,5.05707E+12,5,57,D90 Energy LLC,SU SPICER 0680 3-5H17,40.5295,-106.4038,NAD27,7127,20493602,53172,Colorado,Jackson,3,TRUE,FALSE,,
f7933181-a340-4dac-852a-e3dd682590d2,10/1/2022 5:00,10/28/2022 5:00,3.00255E+13,30,25,COG Operating LLC,Green Beret Federal Com 801H,32.1219,-103.3877,NAD83,12374,18503730,0,New Mexico,Lea,3,TRUE,FALSE,,
6c1cdaaf-399f-44c4-b2e7-d9e56143417e,10/15/2022 5:00,10/28/2022 5:00,3.00255E+13,30,25,Kaiser-Francis Oil Company,Bell Lake North 216H,32.3353323,-103.4934923,NAD83,10375.8,17148196,0,New Mexico,Lea,3,TRUE,FALSE,,
3bd6f04a-c730-44a9-873b-6ba0b151dee9,10/17/2022 5:00,10/28/2022 5:00,3.31051E+13,33,105,Hess Corporation,GO-ASLAKSON-156-97-2734H-3,48.31442,-103.1429,NAD83,10494.59,13834422,0,North Dakota,Williams,3,FALSE,FALSE,,
09884c72-4f7e-4eeb-9889-e0d6a077a0fd,10/17/2022 5:00,10/28/2022 5:00,3.31051E+13,33,105,Hess Corporation,GO-ASLAKSON-156-97-2734H-2,48.31442,-103.143036,NAD83,10494.76,13729464,0,North Dakota,Williams,3,FALSE,FALSE,,
4c09ef3a-8c82-490c-b753-983f095ba013,10/14/2022 5:00,10/28/2022 5:00,4.21234E+13,42,123,Devon Energy Production Company L. P.,BIG OAK B 3H 3H,29.2745,-97.3028,NAD27,12915,10764332,0,Texas,DeWitt,3,FALSE,FALSE,,
793c4471-5c20-4ebe-9282-516a2a055e16,10/28/2022 5:00,10/28/2022 5:00,4.24974E+13,42,497,BKV Corporation,Dale Hoyl 5H,33.161039,-97.476885,NAD27,7526,1525348,0,Texas,Wise,3,FALSE,FALSE,,
380924ad-3e43-484b-9436-34b30baadaf7,9/12/2022 6:00,10/28/2022 6:00,5.00507E+12,5,5,Crestone Peak Resources,EASTERN HILLS 04-65 17-18 03FH,39.699987,-104.680888,NAD83,8116,36060788,0,Colorado,Arapahoe,3,FALSE,FALSE,,
9cbf4a26-80b1-4f4d-9fce-cb5a759227f0,10/12/2022 14:40,10/28/2022 16:53,4.24794E+13,42,479,SM Energy,Briscoe C 2328H,28.106419,-99.941245,NAD27,6675.98,13536936,0,Texas,Webb,3,FALSE,FALSE,,
1805a0cb-4374-4ef1-b3a5-ef160ad5efca,10/26/2022 1:20,10/28/2022 17:19,3.3061E+13,33,61,Hunt Oil Company,SAUBER 1-17H,48.167329,-102.152346,NAD83,9113.15,3583018,0,North Dakota,Mountrail,3,FALSE,FALSE,,
86000a20-b0d0-4eed-85d7-281d2f030b0a,9/25/2022 7:47,10/28/2022 19:01,1.70174E+13,17,17,"Silver Hill Operating, LLC",BRYSON ET AL 4-33 HC 002-ALT,32.4006114,-94.0107593,NAD83,11215.1,30226358,0,Louisiana,Caddo,3,FALSE,FALSE,,
6f188a0d-8d8c-4f00-944b-c8b9550a63a0,10/14/2022 3:56,10/28/2022 19:55,4.24794E+13,42,479,SM Energy,Briscoe C 2319H,28.106491,-99.9412,NAD27,6516,12870186,0,Texas,Webb,3,FALSE,FALSE,,
a4b4dd0d-321e-47ea-b387-e2cfc2a46e3e,10/17/2022 6:00,10/29/2022 0:00,3.00155E+13,30,15,"Novo Oil & Gas Texas, LLC",Ovation Fed Com 1318 233H,32.299532,-104.048778,NAD27,10059,24594528,0,New Mexico,Eddy,3,TRUE,FALSE,,
bb12f83d-7e32-42b5-914f-ec02027904bd,10/18/2022 6:00,10/29/2022 0:00,3.00155E+13,30,15,"Novo Oil & Gas Texas, LLC",Ovation Fed Com 1318 234H,32.299531,-104.048649,NAD27,10119,24462774,0,New Mexico,Eddy,3,TRUE,FALSE,,
ed0cfb44-54cc-47e9-90d7-56c061ea113a,10/6/2022 0:00,10/29/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Willis Berman NW33B 2H,31.9059179,-101.9588598,NAD27,9189,19403520,0,Texas,Midland,3,FALSE,FALSE,,
de5ff74e-a33b-49f5-bf72-b9112d81c1b4,10/6/2022 0:00,10/29/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Willis Berman NW33C 3H,31.9059393,-101.9587671,NAD27,8711,17350974,0,Texas,Midland,3,FALSE,FALSE,,
3d8f2f33-de41-475c-a11c-370548f6a392,10/6/2022 0:00,10/29/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Willis Berman NW33D 4H,31.9059614,-101.958674,NAD27,9487,21420811,0,Texas,Midland,3,FALSE,FALSE,,
0c688a87-bcb9-4ea5-bbba-7ef237a32c62,10/6/2022 0:00,10/29/2022 0:00,4.23295E+13,42,329,Pioneer Natural Resources,Willis Berman NW33F 6H,31.9060046,-101.9584875,NAD27,9168,19546327,0,Texas,Midland,3,FALSE,FALSE,,
e54ef4d1-236d-45e3-a8f8-1f72de64f49f,10/29/2022 0:00,10/29/2022 0:00,4.30133E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-14,40.0411556,-110.2687092,NAD83,5477,136536.54,0,Utah,Duchesne,3,FALSE,FALSE,,
e2cabdfb-2f24-41eb-adb6-40b45d4f6f17,10/29/2022 0:00,10/29/2022 0:00,4.30135E+13,43,13,"Berry Petroleum Company, LLC",Ute Tribal 18-14N,40.041058,-110.267896,NAD83,5749,179472.66,0,Utah,Duchesne,3,FALSE,FALSE,,
922dbf90-a24c-48cb-be95-d19ffc88683d,10/8/2022 4:00,10/29/2022 4:00,3.70192E+13,37,19,XTO Energy/ExxonMobil,Bachelder 3H,40.796142,-79.881947,NAD83,6011,21335244,0,Pennsylvania,Butler,3,FALSE,FALSE,,
0f3abaae-d703-4465-b940-33c5b8736fbd,9/22/2022 4:00,10/29/2022 4:00,3.70634E+13,37,63,"INR Operating, LLC",Anegada 1HM,40.62664,-79.3355,NAD27,7600,22133286,539831,Pennsylvania,Indiana,3,FALSE,FALSE,,
c380b60d-af15-4bf3-8a58-cc40391774ba,10/4/2022 5:00,10/29/2022 5:00,1.70153E+13,17,15,Aethon Energy Operating LLC,RED OAK 12 1 HC 1 ALT,32.4669,-93.4602,NAD27,13209,39864181,0,Louisiana,Bossier,3,FALSE,FALSE,,
0ec5f38f-a4a9-411f-ab28-87777bc321b6,10/13/2022 5:00,10/29/2022 5:00,1.70812E+13,17,81,Southwestern Energy ,Mary Long 4-9 14-10 HC#1,32.234755,-93.403199,NAD27,12344,24541650,0,Louisiana,Red River,3,FALSE,FALSE,,
dc9faabf-b99e-45d4-a89d-4210eaa495ec,10/13/2022 5:00,10/29/2022 5:00,1.70813E+13,17,81,Southwestern Energy ,Mary Long 4-9 14-10 HC#2,32.234754,-93.403101,NAD27,12379,24241476,0,Louisiana,Red River,3,FALSE,FALSE,,
929646f7-bd7c-4d8e-a499-61f19c295e25,10/2/2022 5:00,10/29/2022 5:00,3.00255E+13,30,25,COG Operating LLC,Green Beret Federal Com 501H,32.121731,-103.387419,NAD83,12617,15075980,0,New Mexico,Lea,3,TRUE,FALSE,,
4f6a2f73-6210-4e36-bab0-f68255a41974,10/3/2022 5:00,10/29/2022 5:00,3.00255E+13,30,25,COG Operating LLC,Green Beret Federal Com 702H,32.1219,-103.3879,NAD83,12812,16337517,0,New Mexico,Lea,3,TRUE,FALSE,,
d327ec3a-f2e3-4ca3-90e6-bc1863ba56e4,10/15/2022 5:00,10/29/2022 5:00,3.00255E+13,30,25,Kaiser-Francis Oil Company,Bell Lake North 415H,32.3354147,-103.4934922,NAD83,11276.3,18338428,0,New Mexico,Lea,3,TRUE,FALSE,,
4f0b0914-ab29-4aab-aff7-55dc5279af2c,10/16/2022 5:00,10/29/2022 5:00,3.00255E+13,30,25,Kaiser-Francis Oil Company,Bell Lake North 416H,32.3354972,-103.4934922,NAD83,11275.1,18265988,0,New Mexico,Lea,3,TRUE,FALSE,,
0ad9117c-6b18-4ba9-81fb-94bc838c58ff,10/17/2022 5:00,10/29/2022 5:00,3.31051E+13,33,105,Hess Corporation,GO-ASLAKSON-156-97-2734H-4,48.314419,-103.142764,NAD83,10579.36,13843032,0,North Dakota,Williams,3,FALSE,FALSE,,
c179bdb1-27df-42c8-ae85-bb873e0756b3,10/26/2022 5:00,10/29/2022 5:00,3.50292E+13,35,29,"Pablo Energy II, LLC",Freeland 3H-18,34.548157,-96.290656,NAD83,7080,6971454,17545,Oklahoma,Coal,3,FALSE,FALSE,,
a6ba2962-e299-4df6-b64b-33dcffd427d9,10/23/2022 5:00,10/29/2022 5:00,3.50933E+13,35,93,SandRidge Energy,LIAM 2015 1-36H,36.1727,-98.7545,NAD27,9220,9082572,23800,Oklahoma,Major,3,TRUE,FALSE,,
